stringency_index,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,Prevention ID
77.78,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15282
77.78,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,284.9,21.88,54.15,15283
77.78,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,316.6,21.4,17.88,15284
64.81,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15285
64.81,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,351.9,21.2,19.54,15286
64.81,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,389.4,21.06,19.89,15287
64.81,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,361.1,17.66,-14.42,15288
56.48,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15289
56.48,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,377.2,16.77,7.86,15290
56.48,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,398.1,16.31,10.94,15291
60.19,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15292
65.74,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15293
60.19,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,394.2,15.03,-2.14,15294
68.52,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15295
74.07,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15296
74.07,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,458.1,16.31,34.34,15297
85.19,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15298
79.63,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15299
79.63,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,670.2,22.4,115.97,15300
68.19,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15301
68.17,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15302
68.16,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15303
68.13,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,747.5,23.45,39.5,15304
68.11,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15305
68.08,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15306
68.07,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15307
68.06,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15308
68.04,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15309
68.02,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15310
68.0,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15311
56.87,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15312
56.85,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15313
56.83,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15314
56.8,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15315
56.78,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15316
56.76,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15317
56.74,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15318
59.49,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15319
59.48,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15320
59.46,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15321
57.72,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15322
57.7,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15323
57.68,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15324
57.65,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15325
60.41,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15326
60.37,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15327
60.31,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15328
60.23,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15329
60.11,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15330
60.04,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15331
59.97,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15332
59.89,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,796.2,23.64,27.01,15333
59.82,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15334
59.74,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15335
59.72,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15336
59.69,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15337
59.66,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15338
59.62,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15339
59.59,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15340
59.55,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15341
56.34,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15342
56.33,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15343
49.16,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15344
49.13,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15345
49.1,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15346
49.06,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15347
49.02,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15348
48.97,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15349
48.96,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15350
48.91,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15351
48.84,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15352
48.79,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15353
48.77,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15354
48.7,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15355
48.65,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15356
48.63,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15357
48.58,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15358
48.55,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15359
48.52,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15360
48.5,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15361
48.43,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15362
48.42,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,832.3,23.51,20.88,15363
48.37,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15364
48.3,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15365
48.24,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15366
48.23,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15367
48.1,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15368
48.06,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15369
48.05,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15370
48.01,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15371
47.96,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15372
47.89,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15373
47.84,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15374
47.82,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15375
47.79,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15376
47.66,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15377
47.59,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15378
47.55,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15379
47.51,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15380
47.46,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15381
47.36,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15382
47.32,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15383
47.26,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15384
47.17,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15385
47.12,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15386
46.9,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15387
46.75,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,877.6,23.61,25.78,15388
46.66,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15389
46.61,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15390
46.6,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15391
46.49,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15392
46.45,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15393
46.42,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15394
51.98,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15395
51.94,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,,,,15396
51.94,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,866.5,22.24,-6.2,15397
